type,properties_in_map,properties_id,geometry_type,coordinatex1,coordinatey1,coordinatex2,coordinatey2,coordinatex3,coordinatey3,coordinatex4,coordinatey4,coordinatex5,coordinatey5
Feature,True,5161,Polygon,6800,13099,6800,13199,6700,13199,6700,13099,6800,13099
Feature,True,5162,Polygon,6800,13199,6800,13299,6700,13299,6700,13199,6800,13199
Feature,True,5163,Polygon,6800,13299,6800,13399,6700,13399,6700,13299,6800,13299
Feature,True,5164,Polygon,6800,13399,6800,13499,6700,13499,6700,13399,6800,13399
Feature,True,5165,Polygon,6800,13499,6800,13599,6700,13599,6700,13499,6800,13499
Feature,True,5166,Polygon,6800,13599,6800,13699,6700,13699,6700,13599,6800,13599
Feature,True,5167,Polygon,6800,13699,6800,13799,6700,13799,6700,13699,6800,13699
Feature,True,5168,Polygon,6800,13799,6800,13899,6700,13899,6700,13799,6800,13799
Feature,True,5169,Polygon,6800,13899,6800,13999,6700,13999,6700,13899,6800,13899
Feature,True,5170,Polygon,6800,13999,6800,14099,6700,14099,6700,13999,6800,13999
Feature,True,5171,Polygon,6800,14099,6800,14199,6700,14199,6700,14099,6800,14099
Feature,True,5172,Polygon,6800,14199,6800,14299,6700,14299,6700,14199,6800,14199
Feature,True,5173,Polygon,6800,14299,6800,14399,6700,14399,6700,14299,6800,14299
Feature,True,5174,Polygon,6800,14399,6800,14499,6700,14499,6700,14399,6800,14399
Feature,True,5175,Polygon,6800,14499,6800,14599,6700,14599,6700,14499,6800,14499
Feature,True,5176,Polygon,6800,14599,6800,14699,6700,14699,6700,14599,6800,14599
Feature,True,5177,Polygon,6800,14699,6800,14799,6700,14799,6700,14699,6800,14699
Feature,True,5178,Polygon,6800,14799,6800,14899,6700,14899,6700,14799,6800,14799
Feature,True,5179,Polygon,6800,14899,6800,14999,6700,14999,6700,14899,6800,14899
Feature,True,5180,Polygon,6800,14999,6800,15099,6700,15099,6700,14999,6800,14999
Feature,True,5181,Polygon,6800,15099,6800,15199,6700,15199,6700,15099,6800,15099
Feature,True,5182,Polygon,6800,15199,6800,15299,6700,15299,6700,15199,6800,15199
Feature,True,5183,Polygon,6800,15299,6800,15399,6700,15399,6700,15299,6800,15299
Feature,True,5184,Polygon,6800,15399,6800,15499,6700,15499,6700,15399,6800,15399
Feature,True,5185,Polygon,6800,15499,6800,15599,6700,15599,6700,15499,6800,15499
Feature,True,5186,Polygon,6800,15599,6800,15699,6700,15699,6700,15599,6800,15599
Feature,True,5187,Polygon,6800,15699,6800,15799,6700,15799,6700,15699,6800,15699
Feature,True,5188,Polygon,6800,15799,6800,15899,6700,15899,6700,15799,6800,15799
Feature,True,5189,Polygon,6800,15899,6800,15999,6700,15999,6700,15899,6800,15899
Feature,True,5190,Polygon,6800,15999,6800,16099,6700,16099,6700,15999,6800,15999
Feature,True,5191,Polygon,6800,16099,6800,16199,6700,16199,6700,16099,6800,16099
Feature,True,5192,Polygon,6800,16199,6800,16299,6700,16299,6700,16199,6800,16199
Feature,True,5193,Polygon,6800,16299,6800,16399,6700,16399,6700,16299,6800,16299
Feature,True,5194,Polygon,6800,16399,6800,16499,6700,16499,6700,16399,6800,16399
Feature,True,5195,Polygon,6800,16499,6800,16599,6700,16599,6700,16499,6800,16499
Feature,True,5196,Polygon,6800,16599,6800,16699,6700,16699,6700,16599,6800,16599
Feature,True,5197,Polygon,6800,16699,6800,16799,6700,16799,6700,16699,6800,16699
Feature,True,5198,Polygon,6800,16799,6800,16899,6700,16899,6700,16799,6800,16799
Feature,True,5199,Polygon,6800,16899,6800,16999,6700,16999,6700,16899,6800,16899
Feature,True,5200,Polygon,6800,16999,6800,17099,6700,17099,6700,16999,6800,16999
Feature,True,5201,Polygon,6800,17099,6800,17199,6700,17199,6700,17099,6800,17099
Feature,True,5202,Polygon,6800,17199,6800,17299,6700,17299,6700,17199,6800,17199
Feature,True,5203,Polygon,6800,17299,6800,17399,6700,17399,6700,17299,6800,17299
Feature,True,5204,Polygon,6800,17399,6800,17499,6700,17499,6700,17399,6800,17399
Feature,True,5205,Polygon,6800,17499,6800,17599,6700,17599,6700,17499,6800,17499
Feature,True,5206,Polygon,6900,12899,6900,12999,6800,12999,6800,12899,6900,12899
Feature,True,5207,Polygon,6900,12999,6900,13099,6800,13099,6800,12999,6900,12999
Feature,True,5208,Polygon,6900,13099,6900,13199,6800,13199,6800,13099,6900,13099
Feature,True,5209,Polygon,6900,13199,6900,13299,6800,13299,6800,13199,6900,13199
Feature,True,5210,Polygon,6900,13299,6900,13399,6800,13399,6800,13299,6900,13299
Feature,True,5211,Polygon,6900,13399,6900,13499,6800,13499,6800,13399,6900,13399
Feature,True,5212,Polygon,6900,13499,6900,13599,6800,13599,6800,13499,6900,13499
Feature,True,5213,Polygon,6900,13599,6900,13699,6800,13699,6800,13599,6900,13599
Feature,True,5214,Polygon,6900,13699,6900,13799,6800,13799,6800,13699,6900,13699
Feature,True,5215,Polygon,6900,13799,6900,13899,6800,13899,6800,13799,6900,13799
Feature,True,5216,Polygon,6900,13899,6900,13999,6800,13999,6800,13899,6900,13899
Feature,True,5217,Polygon,6900,13999,6900,14099,6800,14099,6800,13999,6900,13999
Feature,True,5218,Polygon,6900,14099,6900,14199,6800,14199,6800,14099,6900,14099
Feature,True,5219,Polygon,6900,14199,6900,14299,6800,14299,6800,14199,6900,14199
Feature,True,5220,Polygon,6900,14299,6900,14399,6800,14399,6800,14299,6900,14299
Feature,True,5221,Polygon,6900,14399,6900,14499,6800,14499,6800,14399,6900,14399
Feature,True,5222,Polygon,6900,14499,6900,14599,6800,14599,6800,14499,6900,14499
Feature,True,5223,Polygon,6900,14599,6900,14699,6800,14699,6800,14599,6900,14599
Feature,True,5224,Polygon,6900,14699,6900,14799,6800,14799,6800,14699,6900,14699
Feature,True,5225,Polygon,6900,14799,6900,14899,6800,14899,6800,14799,6900,14799
Feature,True,5226,Polygon,6900,14899,6900,14999,6800,14999,6800,14899,6900,14899
Feature,True,5227,Polygon,6900,14999,6900,15099,6800,15099,6800,14999,6900,14999
Feature,True,5228,Polygon,6900,15099,6900,15199,6800,15199,6800,15099,6900,15099
Feature,True,5229,Polygon,6900,15199,6900,15299,6800,15299,6800,15199,6900,15199
Feature,True,5230,Polygon,6900,15299,6900,15399,6800,15399,6800,15299,6900,15299
Feature,True,5231,Polygon,6900,15399,6900,15499,6800,15499,6800,15399,6900,15399
Feature,True,5232,Polygon,6900,15499,6900,15599,6800,15599,6800,15499,6900,15499
Feature,True,5233,Polygon,6900,15599,6900,15699,6800,15699,6800,15599,6900,15599
Feature,True,5234,Polygon,6900,15699,6900,15799,6800,15799,6800,15699,6900,15699
Feature,True,5235,Polygon,6900,15799,6900,15899,6800,15899,6800,15799,6900,15799
Feature,True,5236,Polygon,6900,15899,6900,15999,6800,15999,6800,15899,6900,15899
Feature,True,5237,Polygon,6900,15999,6900,16099,6800,16099,6800,15999,6900,15999
Feature,True,5238,Polygon,6900,16099,6900,16199,6800,16199,6800,16099,6900,16099
Feature,True,5239,Polygon,6900,16199,6900,16299,6800,16299,6800,16199,6900,16199
Feature,True,5240,Polygon,6900,16299,6900,16399,6800,16399,6800,16299,6900,16299
Feature,True,5241,Polygon,6900,16399,6900,16499,6800,16499,6800,16399,6900,16399
Feature,True,5242,Polygon,6900,16499,6900,16599,6800,16599,6800,16499,6900,16499
Feature,True,5243,Polygon,6900,16599,6900,16699,6800,16699,6800,16599,6900,16599
Feature,True,5244,Polygon,6900,16699,6900,16799,6800,16799,6800,16699,6900,16699
Feature,True,5245,Polygon,6900,16799,6900,16899,6800,16899,6800,16799,6900,16799
Feature,True,5246,Polygon,6900,16899,6900,16999,6800,16999,6800,16899,6900,16899
Feature,True,5247,Polygon,6900,16999,6900,17099,6800,17099,6800,16999,6900,16999
Feature,True,5248,Polygon,6900,17099,6900,17199,6800,17199,6800,17099,6900,17099
Feature,True,5249,Polygon,6900,17199,6900,17299,6800,17299,6800,17199,6900,17199
Feature,True,5250,Polygon,6900,17299,6900,17399,6800,17399,6800,17299,6900,17299
Feature,True,5251,Polygon,6900,17399,6900,17499,6800,17499,6800,17399,6900,17399
Feature,True,5252,Polygon,6900,17499,6900,17599,6800,17599,6800,17499,6900,17499
Feature,True,5253,Polygon,7000,12899,7000,12999,6900,12999,6900,12899,7000,12899
Feature,True,5254,Polygon,7000,12999,7000,13099,6900,13099,6900,12999,7000,12999
Feature,True,5255,Polygon,7000,13099,7000,13199,6900,13199,6900,13099,7000,13099
Feature,True,5256,Polygon,7000,13199,7000,13299,6900,13299,6900,13199,7000,13199
Feature,True,5257,Polygon,7000,13299,7000,13399,6900,13399,6900,13299,7000,13299
Feature,True,5258,Polygon,7000,13399,7000,13499,6900,13499,6900,13399,7000,13399
Feature,True,5259,Polygon,7000,13499,7000,13599,6900,13599,6900,13499,7000,13499
Feature,True,5260,Polygon,7000,13599,7000,13699,6900,13699,6900,13599,7000,13599
Feature,True,5261,Polygon,7000,13699,7000,13799,6900,13799,6900,13699,7000,13699
Feature,True,5262,Polygon,7000,13799,7000,13899,6900,13899,6900,13799,7000,13799
Feature,True,5263,Polygon,7000,13899,7000,13999,6900,13999,6900,13899,7000,13899
Feature,True,5264,Polygon,7000,13999,7000,14099,6900,14099,6900,13999,7000,13999
Feature,True,5265,Polygon,7000,14099,7000,14199,6900,14199,6900,14099,7000,14099
Feature,True,5266,Polygon,7000,14199,7000,14299,6900,14299,6900,14199,7000,14199
Feature,True,5267,Polygon,7000,14299,7000,14399,6900,14399,6900,14299,7000,14299
Feature,True,5268,Polygon,7000,14399,7000,14499,6900,14499,6900,14399,7000,14399
Feature,True,5269,Polygon,7000,14499,7000,14599,6900,14599,6900,14499,7000,14499
Feature,True,5270,Polygon,7000,14599,7000,14699,6900,14699,6900,14599,7000,14599
Feature,True,5271,Polygon,7000,14699,7000,14799,6900,14799,6900,14699,7000,14699
Feature,True,5272,Polygon,7000,14799,7000,14899,6900,14899,6900,14799,7000,14799
Feature,True,5273,Polygon,7000,14899,7000,14999,6900,14999,6900,14899,7000,14899
Feature,True,5274,Polygon,7000,14999,7000,15099,6900,15099,6900,14999,7000,14999
Feature,True,5275,Polygon,7000,15099,7000,15199,6900,15199,6900,15099,7000,15099
Feature,True,5276,Polygon,7000,15199,7000,15299,6900,15299,6900,15199,7000,15199
Feature,True,5277,Polygon,7000,15299,7000,15399,6900,15399,6900,15299,7000,15299
Feature,True,5278,Polygon,7000,15399,7000,15499,6900,15499,6900,15399,7000,15399
Feature,True,5279,Polygon,7000,15499,7000,15599,6900,15599,6900,15499,7000,15499
Feature,True,5280,Polygon,7000,15599,7000,15699,6900,15699,6900,15599,7000,15599
Feature,True,5281,Polygon,7000,15699,7000,15799,6900,15799,6900,15699,7000,15699
Feature,True,5282,Polygon,7000,15799,7000,15899,6900,15899,6900,15799,7000,15799
Feature,True,5283,Polygon,7000,15899,7000,15999,6900,15999,6900,15899,7000,15899
Feature,True,5284,Polygon,7000,15999,7000,16099,6900,16099,6900,15999,7000,15999
Feature,True,5285,Polygon,7000,16099,7000,16199,6900,16199,6900,16099,7000,16099
Feature,True,5286,Polygon,7000,16199,7000,16299,6900,16299,6900,16199,7000,16199
Feature,True,5287,Polygon,7000,16299,7000,16399,6900,16399,6900,16299,7000,16299
Feature,True,5288,Polygon,7000,16399,7000,16499,6900,16499,6900,16399,7000,16399
Feature,True,5289,Polygon,7000,16499,7000,16599,6900,16599,6900,16499,7000,16499
Feature,True,5290,Polygon,7000,16599,7000,16699,6900,16699,6900,16599,7000,16599
Feature,True,5291,Polygon,7000,16699,7000,16799,6900,16799,6900,16699,7000,16699
Feature,True,5292,Polygon,7000,16799,7000,16899,6900,16899,6900,16799,7000,16799
Feature,True,5293,Polygon,7000,16899,7000,16999,6900,16999,6900,16899,7000,16899
Feature,True,5294,Polygon,7000,16999,7000,17099,6900,17099,6900,16999,7000,16999
Feature,True,5295,Polygon,7000,17099,7000,17199,6900,17199,6900,17099,7000,17099
Feature,True,5296,Polygon,7000,17199,7000,17299,6900,17299,6900,17199,7000,17199
Feature,True,5297,Polygon,7000,17299,7000,17399,6900,17399,6900,17299,7000,17299
Feature,True,5298,Polygon,7000,17399,7000,17499,6900,17499,6900,17399,7000,17399
Feature,True,5299,Polygon,7100,12899,7100,12999,7000,12999,7000,12899,7100,12899
Feature,True,5300,Polygon,7100,12999,7100,13099,7000,13099,7000,12999,7100,12999
Feature,True,5301,Polygon,7100,13099,7100,13199,7000,13199,7000,13099,7100,13099
Feature,True,5302,Polygon,7100,13199,7100,13299,7000,13299,7000,13199,7100,13199
Feature,True,5303,Polygon,7100,13299,7100,13399,7000,13399,7000,13299,7100,13299
Feature,True,5304,Polygon,7100,13399,7100,13499,7000,13499,7000,13399,7100,13399
Feature,True,5305,Polygon,7100,13499,7100,13599,7000,13599,7000,13499,7100,13499
Feature,True,5306,Polygon,7100,13599,7100,13699,7000,13699,7000,13599,7100,13599
Feature,True,5307,Polygon,7100,13699,7100,13799,7000,13799,7000,13699,7100,13699
Feature,True,5308,Polygon,7100,13799,7100,13899,7000,13899,7000,13799,7100,13799
Feature,True,5309,Polygon,7100,13899,7100,13999,7000,13999,7000,13899,7100,13899
Feature,True,5310,Polygon,7100,13999,7100,14099,7000,14099,7000,13999,7100,13999
Feature,True,5311,Polygon,7100,14099,7100,14199,7000,14199,7000,14099,7100,14099
Feature,True,5312,Polygon,7100,14199,7100,14299,7000,14299,7000,14199,7100,14199
Feature,True,5313,Polygon,7100,14299,7100,14399,7000,14399,7000,14299,7100,14299
Feature,True,5314,Polygon,7100,14399,7100,14499,7000,14499,7000,14399,7100,14399
Feature,True,5315,Polygon,7100,14499,7100,14599,7000,14599,7000,14499,7100,14499
Feature,True,5316,Polygon,7100,14599,7100,14699,7000,14699,7000,14599,7100,14599
Feature,True,5317,Polygon,7100,14699,7100,14799,7000,14799,7000,14699,7100,14699
Feature,True,5318,Polygon,7100,14799,7100,14899,7000,14899,7000,14799,7100,14799
Feature,True,5319,Polygon,7100,14899,7100,14999,7000,14999,7000,14899,7100,14899
Feature,True,5320,Polygon,7100,14999,7100,15099,7000,15099,7000,14999,7100,14999
Feature,True,5321,Polygon,7100,15099,7100,15199,7000,15199,7000,15099,7100,15099
Feature,True,5322,Polygon,7100,15199,7100,15299,7000,15299,7000,15199,7100,15199
Feature,True,5323,Polygon,7100,15299,7100,15399,7000,15399,7000,15299,7100,15299
Feature,True,5324,Polygon,7100,15399,7100,15499,7000,15499,7000,15399,7100,15399
Feature,True,5325,Polygon,7100,15499,7100,15599,7000,15599,7000,15499,7100,15499
Feature,True,5326,Polygon,7100,15599,7100,15699,7000,15699,7000,15599,7100,15599
Feature,True,5327,Polygon,7100,15699,7100,15799,7000,15799,7000,15699,7100,15699
Feature,True,5328,Polygon,7100,15799,7100,15899,7000,15899,7000,15799,7100,15799
Feature,True,5329,Polygon,7100,15899,7100,15999,7000,15999,7000,15899,7100,15899
Feature,True,5330,Polygon,7100,15999,7100,16099,7000,16099,7000,15999,7100,15999
Feature,True,5331,Polygon,7100,16099,7100,16199,7000,16199,7000,16099,7100,16099
Feature,True,5332,Polygon,7100,16199,7100,16299,7000,16299,7000,16199,7100,16199
Feature,True,5333,Polygon,7100,16299,7100,16399,7000,16399,7000,16299,7100,16299
Feature,True,5334,Polygon,7100,16399,7100,16499,7000,16499,7000,16399,7100,16399
Feature,True,5335,Polygon,7100,16499,7100,16599,7000,16599,7000,16499,7100,16499
Feature,True,5336,Polygon,7100,16599,7100,16699,7000,16699,7000,16599,7100,16599
Feature,True,5337,Polygon,7100,16699,7100,16799,7000,16799,7000,16699,7100,16699
Feature,True,5338,Polygon,7100,16799,7100,16899,7000,16899,7000,16799,7100,16799
Feature,True,5339,Polygon,7100,16899,7100,16999,7000,16999,7000,16899,7100,16899
Feature,True,5340,Polygon,7100,16999,7100,17099,7000,17099,7000,16999,7100,16999
Feature,True,5341,Polygon,7100,17099,7100,17199,7000,17199,7000,17099,7100,17099
Feature,True,5342,Polygon,7100,17199,7100,17299,7000,17299,7000,17199,7100,17199
Feature,True,5343,Polygon,7100,17299,7100,17399,7000,17399,7000,17299,7100,17299
Feature,True,5344,Polygon,7100,17399,7100,17499,7000,17499,7000,17399,7100,17399
Feature,True,5345,Polygon,7100,17499,7100,17599,7000,17599,7000,17499,7100,17499
Feature,True,5346,Polygon,7100,17599,7100,17699,7000,17699,7000,17599,7100,17599
Feature,True,5347,Polygon,7200,12999,7200,13099,7100,13099,7100,12999,7200,12999
Feature,True,5348,Polygon,7200,13099,7200,13199,7100,13199,7100,13099,7200,13099
Feature,True,5349,Polygon,7200,13199,7200,13299,7100,13299,7100,13199,7200,13199
Feature,True,5350,Polygon,7200,13299,7200,13399,7100,13399,7100,13299,7200,13299
Feature,True,5351,Polygon,7200,13399,7200,13499,7100,13499,7100,13399,7200,13399
Feature,True,5352,Polygon,7200,13499,7200,13599,7100,13599,7100,13499,7200,13499
Feature,True,5353,Polygon,7200,13599,7200,13699,7100,13699,7100,13599,7200,13599
Feature,True,5354,Polygon,7200,13699,7200,13799,7100,13799,7100,13699,7200,13699
Feature,True,5355,Polygon,7200,13799,7200,13899,7100,13899,7100,13799,7200,13799
Feature,True,5356,Polygon,7200,13899,7200,13999,7100,13999,7100,13899,7200,13899
Feature,True,5357,Polygon,7200,13999,7200,14099,7100,14099,7100,13999,7200,13999
Feature,True,5358,Polygon,7200,14099,7200,14199,7100,14199,7100,14099,7200,14099
Feature,True,5359,Polygon,7200,14199,7200,14299,7100,14299,7100,14199,7200,14199
Feature,True,5360,Polygon,7200,14299,7200,14399,7100,14399,7100,14299,7200,14299
