tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
495,25000,19346,9,10,5635,3
496,25000,19338,12,8,5642,5
497,25000,19328,15,12,5645,7
498,25000,19321,13,16,5650,9
499,25000,19311,13,19,5657,10
500,25000,19302,13,19,5666,9
501,25000,19294,12,18,5676,9
502,25000,19288,9,18,5685,9
503,25000,19285,5,16,5694,7
504,25000,19280,6,11,5703,4
505,25000,19272,9,9,5710,5
506,25000,19259,17,10,5714,5
507,25000,19251,14,16,5719,11
508,25000,19245,9,22,5724,11
509,25000,19240,6,19,5735,8
510,25000,19234,8,12,5746,4
511,25000,19229,8,9,5754,5
512,25000,19223,9,10,5758,5
513,25000,19210,16,11,5763,6
514,25000,19202,12,18,5768,12
515,25000,19195,10,21,5774,9
516,25000,19187,10,17,5786,8
517,25000,19175,17,13,5795,5
518,25000,19158,21,18,5803,13
519,25000,19150,15,27,5808,14
520,25000,19147,7,25,5821,11
521,25000,19142,7,16,5835,5
522,25000,19133,10,11,5846,6
523,25000,19126,12,11,5851,5
524,25000,19118,11,14,5857,9
525,25000,19114,7,17,5862,8
526,25000,19111,4,14,5871,6
527,25000,19106,6,9,5879,3
528,25000,19099,11,5,5885,2
529,25000,19089,15,8,5888,6
530,25000,19082,9,19,5890,13
531,25000,19075,10,19,5896,6
532,25000,19068,10,13,5909,7
533,25000,19056,16,13,5915,6
534,25000,19050,10,18,5922,12
535,25000,19048,4,20,5928,8
536,25000,19041,9,10,5940,2
537,25000,19029,16,7,5948,5
538,25000,19024,7,19,5950,14
539,25000,19017,9,19,5955,5
540,25000,19008,10,13,5969,8
